,date_time,street_name
15072,2018-07-04 21:55:00,6400 MONTEZUMA ROAD
15073,2018-07-04 22:52:00,4000 HIGHLAND AVENUE
15074,2018-07-04 23:26:00,14600 CAM DEL NORTE  
15075,2018-07-05 01:00:00,4800 CORLISS STREET
15076,2018-07-05 01:15:00,5100 NORTH HARBOR DRIVE
15077,2018-07-05 01:15:00,1500 ROSECRANS STREET
15078,2018-07-05 04:38:00,700 PICADOR BOULEVARD
15079,2018-07-05 06:40:00,0 GRAND AVENUE
15080,2018-07-05 07:43:00,10300 NORTH TORREY PINES ROAD
15081,2018-07-05 07:50:00,5100 NARANJA STREET
15082,2018-07-05 08:51:00,8800 BALBOA AVENUE
15083,2018-07-05 09:00:00,11200 BRECKENRIDGE DRIVE
15084,2018-07-05 09:00:00,1300 01ST AVENUE
15085,2018-07-05 12:00:00,4500 EAST TALMADGE DRIVE
15086,2018-07-05 12:15:00,9300 CLAIREMONT MESA BOULEVARD
15087,2018-07-05 12:15:00,2500 EAST MISSION BAY DRIVE
15088,2018-07-05 13:00:00,3200 MARINERS WAY
15089,2018-07-05 13:37:00,3000 NATIONAL AVENUE
15090,2018-07-05 13:40:00,3600 OCEAN VIEW BOULEVARD
15091,2018-07-05 14:25:00,9500 GILMAN DRIVE
15092,2018-07-05 15:45:00,4300 TWAIN AVENUE
15093,2018-07-05 16:14:00,2200 PACIFIC BEACH DRIVE
15094,2018-07-05 18:25:00,2400 CAM DEL RIO NORTH  
15095,2018-07-05 18:41:00,4800 NIAGARA AVENUE
15096,2018-07-05 18:51:00,1500 F STREET
15097,2018-07-05 18:51:00,8800 MIRA MESA BOULEVARD
15098,2018-07-05 19:55:00,800 SAN YSIDRO BOULEVARD
15099,2018-07-05 20:17:00,4200 DEL SOL BOULEVARD
15100,2018-07-05 20:29:00,2100 WINNETT STREET
15101,2018-07-05 21:30:00,8100 GENESEE AVENUE
15102,2018-07-05 21:30:00,1000 ELWOOD AVENUE
15103,2018-07-05 23:11:00,7000 BOULEVARD DRIVE
15104,2018-07-05 23:11:00,1400 G STREET
15105,2018-07-05 23:15:00,300 NAUTILUS STREET
15106,2018-07-05 23:23:00,4200 CLAIREMONT MESA BOULEVARD
15107,2018-07-06 00:01:00,300 PALOMAR AVENUE
15108,2018-07-06 04:07:00,1700 PERSHING DRIVE
15109,2018-07-06 06:16:00,3700 LA JOLLA VILLAGE DRIVE
15110,2018-07-06 06:25:00,1200 WOODMAN STREET
15111,2018-07-06 08:00:00,5300 OVERLAND AVENUE
15112,2018-07-06 08:48:00,10600 WESTVIEW PARKWAY
15113,2018-07-06 11:05:00,4900 MARKET STREET
15114,2018-07-06 11:28:00,4000 VAN DYKE AVENUE
15115,2018-07-06 12:31:00,3900 CLAIREMONT MESA BOULEVARD
15116,2018-07-06 13:15:00,4400 INGRAHAM STREET
15117,2018-07-06 14:32:00,9800 GENESEE AVENUE
15118,2018-07-06 14:37:00,2800 GRAND AVENUE
15119,2018-07-06 15:15:00,12100 ROYAL BIRKDALE RW ROW
15120,2018-07-06 15:43:00,5800 FRIARS ROAD
15121,2018-07-06 15:45:00,0 AVNDA DE LA PLAYA  
15122,2018-07-06 16:11:00,4500 CONVOY STREET
15123,2018-07-06 16:30:00,10000 CARMEL MTN ROAD
15124,2018-07-06 16:31:00,8600 AERO DRIVE
15125,2018-07-06 17:39:00,0 FAIRMOUNT AVENUE
15126,2018-07-06 20:25:00,1800 WASHINGTON STREET
15127,2018-07-06 22:05:00,1100 GARNET AVENUE
15128,2018-07-06 23:00:00,4500 THORN STREET
15129,2018-07-06 23:00:00,1900 ABBOTT STREET
15130,2018-07-06 23:12:00,1600 LOGAN AVENUE
15131,2018-07-06 23:30:00,8300 GLEN VISTA COURT
15132,2018-07-06 23:40:00,700 47TH STREET
15133,2018-07-06 23:50:00,7500 CLAIREMONT MESA BOULEVARD
15134,2018-07-06 23:50:00,0 BARNETT AVENUE
15135,2018-07-07 00:01:00,3300 COWLEY WAY
15136,2018-07-07 03:02:00,10300 POMERADO ROAD
15137,2018-07-07 04:20:00,1900 FRONT STREET
15138,2018-07-07 05:14:00,4700 GENESEE AVENUE
15139,2018-07-07 07:45:00,300 ATHEY AVENUE
15140,2018-07-07 09:10:00,2600 MONUMENT ROAD
15141,2018-07-07 09:15:00,4200 GAMMA STREET
15142,2018-07-07 10:22:00,2500 ROSEVIEW PLACE
15143,2018-07-07 11:00:00,3500 SPORTS ARENA BOULEVARD
15144,2018-07-07 11:43:00,4200 BALBOA AVENUE
15145,2018-07-07 12:00:00,4700 SEMINOLE DRIVE
15146,2018-07-07 15:15:00,1600 NORTH HARBOR DRIVE
15147,2018-07-07 15:18:00,5300 REPECHO DRIVE
15148,2018-07-07 15:34:00,1900 NEWTON AVENUE
15149,2018-07-07 16:12:00,100 VIRGINIA AVENUE
15150,2018-07-07 16:30:00,3300 TORREY PINES ROAD
15151,2018-07-07 17:00:00,100 EUCLID AVENUE
15152,2018-07-07 17:30:00,700 G STREET
15153,2018-07-07 17:46:00,700 FRONT STREET
15154,2018-07-07 17:50:00,4900 VOLTAIRE STREET
15155,2018-07-07 17:58:00,0 GRAND AVENUE
15156,2018-07-07 18:40:00,200 40TH STREET
15157,2018-07-07 19:06:00,4500 PENDLETON STREET
15158,2018-07-07 19:21:00,0 FORTUNA AVENUE
15159,2018-07-07 19:30:00,13400 BLACK HILLS ROAD
15160,2018-07-07 19:55:00,2500 CAM DEL RIO SOUTH  
15161,2018-07-07 20:22:00,5800 UNIVERSITY AVENUE
15162,2018-07-07 22:00:00,13500 EL CAMINO REAL  
15163,2018-07-07 23:50:00,4400 MISSION BOULEVARD
15164,2018-07-07 23:50:00,3900 MISSION BOULEVARD
15165,2018-07-08 00:01:00,4600 CONVOY STREET
15166,2018-07-08 01:10:00,3700 BOYD AVENUE
15167,2018-07-08 02:00:00,500 10TH AVENUE
15168,2018-07-08 02:00:00,700 10TH AVENUE
15169,2018-07-08 02:04:00,7000 TAIT STREET
15170,2018-07-08 02:23:00,2600 EAST BEYER BOULEVARD
15171,2018-07-08 02:59:00,6600 BENSON AVENUE
15172,2018-07-08 03:02:00,13200 CAM DEL SUR  
15173,2018-07-08 04:10:00,4000 LIGGETT DRIVE
15174,2018-07-08 06:18:00,3300 54TH STREET
15175,2018-07-08 07:10:00,4100 WILLAMETTE AVENUE
15176,2018-07-08 08:30:00,1000 BEYER WAY
15177,2018-07-08 09:45:00,1000 MOANA DRIVE
15178,2018-07-08 10:05:00,9600 LA JOLLA SHORES DRIVE
15179,2018-07-08 10:09:00,5200 SOLEDAD MTN ROAD
15180,2018-07-08 10:15:00,5500 BALBOA AVENUE
15181,2018-07-08 10:20:00,6800 LINDA VISTA ROAD
15182,2018-07-08 12:30:00,2300 NORTHSIDE DRIVE
15183,2018-07-08 13:43:00,4100 PACIFIC HIGHWAY
15184,2018-07-08 14:20:00,5600 MISSION CENTER ROAD
15185,2018-07-08 16:00:00,1600 G STREET
15186,2018-07-08 16:15:00,4800 HILLTOP DRIVE
15187,2018-07-08 16:30:00,10200 NORTH TORREY PINES ROAD
15188,2018-07-08 16:30:00,4600 MISSION BAY DRIVE
15189,2018-07-08 17:00:00,2700 VIA DE LA VALLE  
15190,2018-07-08 17:00:00,17100 BERNARDO CENTER DRIVE
15191,2018-07-08 17:30:00,1200 CAM DEL RIO NORTH  
15192,2018-07-08 18:55:00,2100 EAST MISSION BAY DRIVE
15193,2018-07-08 19:40:00,3900 MISSION BOULEVARD
15194,2018-07-08 19:50:00,3400 MISSION BOULEVARD
15195,2018-07-08 21:08:00,3600 OCEAN VIEW BOULEVARD
15196,2018-07-08 22:10:00,3800 CLAIREMONT MESA BOULEVARD
15197,2018-07-08 22:37:00,2300 ROLL DRIVE
15198,2018-07-08 22:47:00,100 VALENCIA PARKWAY
15199,2018-07-09 06:54:00,6600 AMHERST STREET
15200,2018-07-09 06:55:00,5500 CLAIREMONT MESA BOULEVARD
15201,2018-07-09 08:22:00,3200 OCEAN VIEW BOULEVARD
15202,2018-07-09 08:45:00,10400 LONDONDERRY AVENUE
15203,2018-07-09 10:20:00,1500 EUCLID AVENUE
15204,2018-07-09 11:55:00,3000 BARNETT AVENUE
15205,2018-07-09 14:33:00,17100 VIA DEL CAMPO  
15206,2018-07-09 14:50:00,6000 COLLEGE AVENUE
15207,2018-07-09 15:20:00,1900 GARNET AVENUE
15208,2018-07-09 15:27:00,2800 EL CAJON BOULEVARD
15209,2018-07-09 15:30:00,3600 BILLMAN STREET
15210,2018-07-09 15:35:00,2700 MONROE AVENUE
15211,2018-07-09 16:40:00,3100 CAM DEL RIO NORTH  
15212,2018-07-09 20:55:00,1200 PROSPECT STREET
15213,2018-07-09 20:58:00,3600 MARKET STREET
15214,2018-07-09 22:40:00,3200 EL CAJON BOULEVARD
15215,2018-07-10 00:01:00,300 LEDGEWOOD LANE
15216,2018-07-10 03:30:00,2600 VIA DE LA VALLE  
15217,2018-07-10 04:40:00,4000 HOME AVENUE
15218,2018-07-10 04:50:00,3900 HOME AVENUE
15219,2018-07-10 07:00:00,10000 SCRIPPS POWAY PARKWAY
15220,2018-07-10 07:22:00,2100 OSBORN STREET
15221,2018-07-10 07:50:00,1000 STATE STREET
15222,2018-07-10 07:56:00,9600 CHESAPEAKE DRIVE
15223,2018-07-10 08:20:00,0 L STREET
15224,2018-07-10 11:00:00,400 11TH AVENUE
15225,2018-07-10 12:06:00,2400 06TH AVENUE
15226,2018-07-10 12:09:00,2400 06TH AVENUE
15227,2018-07-10 15:00:00,200 CAM DE LA REINA  
15228,2018-07-10 15:08:00,4200 CAM DEL RIO NORTH  
15229,2018-07-10 15:55:00,3500 FLORIDA STREET
15230,2018-07-10 15:55:00,3700 CONVOY STREET
15231,2018-07-10 16:51:00,4300 CLAIREMONT MESA BOULEVARD
15232,2018-07-10 16:58:00,4500 TEXAS STREET
15233,2018-07-10 17:10:00,10600 ROSELLE STREET
15234,2018-07-10 17:39:00,7300 LINDA VISTA ROAD
15235,2018-07-10 20:00:00,3600 MIDWAY DRIVE
15236,2018-07-10 20:11:00,3400 VISTA LANE
15237,2018-07-10 21:56:00,2000 SUNSET CLIFFS BOULEVARD
15238,2018-07-10 21:58:00,2000 NEWTON AVENUE
15239,2018-07-10 22:15:00,1000 06TH AVENUE
15240,2018-07-11 00:01:00,8000 OTHELLO AVENUE
15241,2018-07-11 00:01:00,4500 WIGHTMAN STREET
15242,2018-07-11 00:01:00,2700 BELKNAP CIRCLE
15243,2018-07-11 00:15:00,4300 40TH STREET
15244,2018-07-11 00:55:00,3300 UNIVERSITY AVENUE
15245,2018-07-11 02:14:00,2800 MURRAY RIDGE ROAD
15246,2018-07-11 07:00:00,3400 COLLEGE AVENUE
15247,2018-07-11 07:39:00,600 07TH AVENUE
15248,2018-07-11 07:51:00,3900 EUCLID AVENUE
15249,2018-07-11 09:02:00,6900 WINDWARD STREET
15250,2018-07-11 09:30:00,5200 MONTEZUMA ROAD
15251,2018-07-11 09:38:00,5900 FAIRMOUNT AVENUE
15252,2018-07-11 09:51:00,4400 EUCLID AVENUE
15253,2018-07-11 10:40:00,700 ROBINSON AVENUE
15254,2018-07-11 12:15:00,4100 EL CAJON BOULEVARD
15255,2018-07-11 13:00:00,17100 BERNARDO CENTER DRIVE
15256,2018-07-11 13:55:00,4000 HARNEY STREET
15257,2018-07-11 14:30:00,0 BRIGHTON AVENUE
15258,2018-07-11 14:30:00,2300 WOODMAN STREET
15259,2018-07-11 16:18:00,1100 09TH AVENUE
15260,2018-07-11 16:34:00,20300 WEST BERNARDO DRIVE
15261,2018-07-11 17:30:00,18500 BERNARDO TRAILS DRIVE
15262,2018-07-11 17:45:00,4500 CLAIREMONT MESA BOULEVARD
15263,2018-07-11 17:53:00,3600 MARKET STREET
15264,2018-07-11 18:04:00,1900 PALM AVENUE
15265,2018-07-11 18:08:00,2800 GARNET AVENUE
15266,2018-07-12 00:10:00,8700 JACKIE DRIVE
15267,2018-07-12 00:14:00,4400 CLAIREMONT MESA BOULEVARD
15268,2018-07-12 01:26:00,7900 AVNDA NAVIDAD  
15269,2018-07-12 08:40:00,6500 WUNDERLIN AVENUE
15270,2018-07-12 09:38:00,7900 AVNDA NAVIDAD  
15271,2018-07-12 09:42:00,3200 06TH AVENUE
15272,2018-07-12 09:48:00,900 BROADWAY  
15273,2018-07-12 10:00:00,2800 ALTA VIEW DRIVE
15274,2018-07-12 10:06:00,4600 JUTLAND DRIVE
15275,2018-07-12 10:40:00,1700 CASTELLANA ROAD
15276,2018-07-12 10:52:00,3500 NOBEL DRIVE
15277,2018-07-12 12:00:00,7000 CLAIREMONT MESA BOULEVARD
15278,2018-07-12 12:00:00,5500 BALBOA AVENUE
15279,2018-07-12 12:33:00,7700 BALBOA AVENUE
15280,2018-07-12 13:13:00,3900 MISSION BOULEVARD
15281,2018-07-12 14:25:00,8900 KENAMAR DRIVE
15282,2018-07-12 15:11:00,0 GWEN STREET
15283,2018-07-12 18:20:00,200 SAN YSIDRO BOULEVARD
15284,2018-07-12 18:39:00,1200 UNIVERSITY AVENUE
15285,2018-07-12 19:06:00,2900 GARNET AVENUE
15286,2018-07-12 19:45:00,900 F STREET
15287,2018-07-13 00:01:00,3000 MONROE AVENUE
15288,2018-07-13 00:01:00,5500 BALBOA AVENUE
15289,2018-07-13 02:44:00,4200 DIVISION STREET
15290,2018-07-13 03:13:00,4500 TEXAS STREET
15291,2018-07-13 07:35:00,4500 FELTON STREET
15292,2018-07-13 07:50:00,14800 CARMEL VALLEY ROAD
15293,2018-07-13 08:20:00,0 I-5 SB AVENUE
15294,2018-07-13 08:35:00,700 B STREET
15295,2018-07-13 08:57:00,100 EUCLID AVENUE
15296,2018-07-13 09:55:00,4600 63RD STREET
15297,2018-07-13 10:00:00,4500 LA JOLLA VILLAGE DRIVE
15298,2018-07-13 10:40:00,5100 WARING ROAD
15299,2018-07-13 11:30:00,2000 HANCOCK STREET
15300,2018-07-13 13:40:00,7700 CLAIREMONT MESA BOULEVARD
15301,2018-07-13 14:15:00,10900 WESTONHILL DRIVE
15302,2018-07-13 14:45:00,5600 MIRAMAR ROAD
15303,2018-07-13 15:00:00,900 DENNERY ROAD
15304,2018-07-13 15:00:00,2300 KETTNER BOULEVARD
15305,2018-07-13 15:30:00,2300 B STREET
15306,2018-07-13 15:33:00,300 CAM DE LA REINA  
15307,2018-07-13 15:35:00,2400 ROSECRANS STREET
15308,2018-07-13 15:40:00,2800 EL CAJON BOULEVARD
15309,2018-07-13 16:30:00,1800 MORLEY FIELD DRIVE
15310,2018-07-13 16:44:00,3000 KURTZ STREET
15311,2018-07-13 17:09:00,4700 EDISON STREET
15312,2018-07-13 17:47:00,4300 Z STREET
15313,2018-07-13 18:00:00,5000 COLLWOOD BOULEVARD
15314,2018-07-13 18:08:00,11700 RANCHO BERNARDO ROAD
15315,2018-07-13 18:08:00,6500 UNIVERSITY AVENUE
15316,2018-07-13 18:55:00,2200 COMMERCIAL STREET
15317,2018-07-13 19:45:00,2300 SERVANDO AVENUE
15318,2018-07-13 20:10:00,5000 TEXAS STREET
15319,2018-07-13 20:30:00,5800 FAIRMOUNT AVENUE
15320,2018-07-13 22:40:00,5000 DAWES STREET
15321,2018-07-13 23:00:00,700 13TH STREET
15322,2018-07-14 00:01:00,3900 CLAIREMONT MESA BOULEVARD
15323,2018-07-14 00:01:00,3100 CHATELAIN COURT
15324,2018-07-14 02:17:00,2500 FELSPAR STREET
15325,2018-07-14 06:25:00,1200 TORREY PINES ROAD
15326,2018-07-14 07:47:00,8200 FLANDERS DRIVE
15327,2018-07-14 08:13:00,3700 OCEAN VIEW BOULEVARD
15328,2018-07-14 09:00:00,3800 FAIRMOUNT AVENUE
15329,2018-07-14 10:00:00,9000 MIRA MESA BOULEVARD
15330,2018-07-14 10:25:00,2500 ROSECRANS STREET
15331,2018-07-14 10:49:00,1000 HAWTHORN STREET
15332,2018-07-14 13:20:00,400 08TH AVENUE
15333,2018-07-14 13:38:00,600 WASHINGTON STREET
15334,2018-07-14 14:30:00,11900 CYPRESS CANYON ROAD
15335,2018-07-14 15:30:00,2400 05TH AVENUE
15336,2018-07-14 15:39:00,3100 06TH AVENUE
15337,2018-07-14 16:15:00,4600 CONVOY STREET
15338,2018-07-14 17:00:00,5000 NARRAGANSETT AVENUE
15339,2018-07-14 17:15:00,2700 EL CAJON BOULEVARD
15340,2018-07-14 18:05:00,4400 INGRAHAM STREET
15341,2018-07-14 18:25:00,5800 RILEY STREET
15342,2018-07-14 19:30:00,300 EUCLID AVENUE
15343,2018-07-14 20:23:00,7200 HYATT STREET
15344,2018-07-14 20:30:00,3600 ORANGE AVENUE
15345,2018-07-14 20:39:00,3400 NATIONAL AVENUE
15346,2018-07-14 20:40:00,2800 EL CAJON BOULEVARD
15347,2018-07-14 20:47:00,7900 BALBOA AVENUE
15348,2018-07-14 22:26:00,3700 05TH AVENUE
15349,2018-07-14 22:57:00,1400 32ND STREET
15350,2018-07-14 23:00:00,1200 UNIVERSITY AVENUE
15351,2018-07-14 23:33:00,3800 06TH AVENUE
15352,2018-07-14 23:33:00,0 ALDINE DRIVE
15353,2018-07-15 00:01:00,4200 41ST STREET
15354,2018-07-15 01:27:00,3200 MARINERS WAY
15355,2018-07-15 01:57:00,500 ROBINSON AVENUE
15356,2018-07-15 02:16:00,2400 DEAUVILLE STREET
15357,2018-07-15 08:25:00,13600 STONEBRIDGE PARKWAY
15358,2018-07-15 09:01:00,3200 GOVERNOR DRIVE
15359,2018-07-15 12:00:00,600 08TH AVENUE
15360,2018-07-15 13:00:00,7700 BALBOA AVENUE
15361,2018-07-15 13:00:00,7800 AVNDA NAVIDAD  
15362,2018-07-15 13:26:00,5400 UNIVERSITY AVENUE
15363,2018-07-15 14:13:00,1600 UNIVERSITY AVENUE
15364,2018-07-15 14:20:00,2500 BROADWAY  
15365,2018-07-15 14:37:00,4000 OREGON STREET
15366,2018-07-15 16:30:00,1200 SEA WORLD DRIVE
15367,2018-07-15 17:50:00,4200 FANUEL STREET
15368,2018-07-15 20:20:00,3800 DEL SOL BOULEVARD
15369,2018-07-15 21:00:00,2600 PARK BOULEVARD
15370,2018-07-15 21:40:00,2500 04TH AVENUE
15371,2018-07-15 23:00:00,100 WOODMAN STREET
15372,2018-07-15 23:20:00,1000 UNIVERSITY AVENUE
15373,2018-07-16 00:01:00,8300 CAM DEL ORO  
15374,2018-07-16 01:14:00,6300 RANCHO MISSION ROAD
15375,2018-07-16 01:23:00,3600 ADAMS AVENUE
15376,2018-07-16 04:02:00,8000 LINDA VISTA ROAD
15377,2018-07-16 06:00:00,0 DIVISION STREET
15378,2018-07-16 06:50:00,6900 MIRA MESA BOULEVARD
15379,2018-07-16 07:45:00,4200 WILSON AVENUE
15380,2018-07-16 09:55:00,11200 DALBY PLACE
15381,2018-07-16 10:05:00,900 MORENA BOULEVARD
15382,2018-07-16 10:29:00,0 CORONADO AVENUE
15383,2018-07-16 11:17:00,8100 CLAIREMONT MESA BOULEVARD
15384,2018-07-16 11:25:00,2600 INGRAHAM STREET
15385,2018-07-16 11:44:00,600 B STREET
15386,2018-07-16 11:45:00,8200 TOMMY DRIVE
15387,2018-07-16 12:44:00,2200 CORONADO AVENUE
15388,2018-07-16 13:15:00,7600 GIRARD AVENUE
15389,2018-07-16 13:15:00,4100 UNIVERSITY AVENUE
15390,2018-07-16 14:00:00,2500 COMMERCIAL STREET
15391,2018-07-16 14:00:00,1500 SATELLITE BOULEVARD
15392,2018-07-16 14:58:00,1500 29TH STREET
15393,2018-07-16 15:00:00,4700 LADNER STREET
15394,2018-07-16 16:00:00,3900 MARZO STREET
15395,2018-07-16 16:13:00,6000 BROOKLYN AVENUE
15396,2018-07-16 16:26:00,1000 60TH STREET
15397,2018-07-16 16:30:00,2400 UNIVERSITY AVENUE
15398,2018-07-16 17:15:00,800 UNIVERSITY AVENUE
15399,2018-07-16 17:30:00,300 47TH STREET
15400,2018-07-16 17:48:00,2800 LUNA AVENUE
15401,2018-07-16 19:25:00,4400 EL CAJON BOULEVARD
15402,2018-07-16 20:40:00,4800 GLACIER AVENUE
15403,2018-07-16 21:15:00,5200 MIRA MESA BOULEVARD
15404,2018-07-17 00:01:00,1300 36TH STREET
15405,2018-07-17 00:01:00,7700 DRAPER AVENUE
15406,2018-07-17 00:01:00,8000 BIRMINGHAM DRIVE
15407,2018-07-17 04:30:00,600 CARDIFF STREET
15408,2018-07-17 07:30:00,3500 FAIRMOUNT AVENUE
15409,2018-07-17 11:53:00,6100 REGENTS ROAD
15410,2018-07-17 12:00:00,1200 GARNET AVENUE
15411,2018-07-17 12:00:00,2000 LOGAN AVENUE
15412,2018-07-17 14:00:00,3800 MURPHY CANYON ROAD
15413,2018-07-17 15:12:00,7100 LISBON STREET
15414,2018-07-17 15:59:00,1800 CORONADO AVENUE
15415,2018-07-17 16:18:00,6300 SANTO ROAD
15416,2018-07-17 17:06:00,2200 DENVER STREET
15417,2018-07-17 17:20:00,3100 FRANKLIN AVENUE
15418,2018-07-17 18:51:00,1300 FASHION VALLEY ROAD
15419,2018-07-17 20:48:00,200 40TH STREET
15420,2018-07-17 21:29:00,3200 UNIVERSITY AVENUE
15421,2018-07-17 23:30:00,5900 VILLAGE CENTER LOOP ROAD
15422,2018-07-18 00:01:00,2200 POLK AVENUE
15423,2018-07-18 00:01:00,12900 EL CAMINO REAL  
15424,2018-07-18 00:01:00,7200 FULTON STREET
15425,2018-07-18 00:34:00,1200 TORREY PINES ROAD
15426,2018-07-18 01:18:00,5800 SOLEDAD MTN ROAD
15427,2018-07-18 04:15:00,3300 DEL SOL BOULEVARD
15428,2018-07-18 07:59:00,4300 ORANGE AVENUE
15429,2018-07-18 08:50:00,200 ASH STREET
15430,2018-07-18 10:00:00,3200 CANON STREET
15431,2018-07-18 11:08:00,6600 LA JOLLA SCENIC S DRIVE
15432,2018-07-18 11:45:00,4200 EUCLID AVENUE
15433,2018-07-18 12:00:00,3500 NILE STREET
15434,2018-07-18 12:20:00,5400 CLAIREMONT MESA BOULEVARD
15435,2018-07-18 13:35:00,4500 CONVOY STREET
15436,2018-07-18 14:09:00,8700 NAVAJO ROAD
15437,2018-07-18 14:26:00,7700 MISSION GORGE ROAD
15438,2018-07-18 14:58:00,2200 MARKET STREET
15439,2018-07-18 15:48:00,3500 OCEAN VIEW BOULEVARD
15440,2018-07-18 16:03:00,4400 MONROE AVENUE
15441,2018-07-18 18:15:00,1700 BURTON STREET
15442,2018-07-18 19:25:00,0 CAM DE LA REINA  
15443,2018-07-18 19:30:00,900 LORING STREET
15444,2018-07-18 19:48:00,7800 LINDA VISTA FRONTAGE ROAD
15445,2018-07-18 19:52:00,4600 ZION AVENUE
15446,2018-07-18 20:52:00,9900 AERO DRIVE
15447,2018-07-18 21:39:00,100 22ND STREET
15448,2018-07-18 22:30:00,13300 THUNDERHEAD STREET
15449,2018-07-18 23:08:00,3200 KETTNER BOULEVARD
15450,2018-07-19 03:00:00,0 MEADOWBROOK DRIVE
15451,2018-07-19 06:24:00,2600 ALOSTA STREET
15452,2018-07-19 06:57:00,1400 GRAHAM STREET
15453,2018-07-19 08:35:00,4000 TAYLOR STREET
15454,2018-07-19 08:35:00,4000 TAYLOR STREET
15455,2018-07-19 08:45:00,600 A STREET
15456,2018-07-19 09:17:00,1500 MARKET STREET
15457,2018-07-19 11:00:00,4500 CLAIREMONT MESA BOULEVARD
15458,2018-07-19 12:15:00,3900 HANCOCK STREET
15459,2018-07-19 12:57:00,5800 MIRA MESA BOULEVARD
15460,2018-07-19 13:03:00,3900 LIGGETT DRIVE
15461,2018-07-19 13:03:00,3300 PALM STREET
15462,2018-07-19 13:15:00,200 C STREET
15463,2018-07-19 14:45:00,4100 UNIVERSITY AVENUE
15464,2018-07-19 15:11:00,1700 ROSECRANS STREET
15465,2018-07-19 15:15:00,7300 CALLE CRISTOBAL  
15466,2018-07-19 15:40:00,1700 HANCOCK STREET
15467,2018-07-19 15:50:00,2400 NORTH HARBOR DRIVE
15468,2018-07-19 16:00:00,4000 LA JOLLA VILLAGE DRIVE
15469,2018-07-19 16:45:00,7000 CLAIREMONT MESA BOULEVARD
15470,2018-07-19 17:04:00,7400 KEARNY VILLA ROAD
15471,2018-07-19 17:09:00,1000 K STREET
15472,2018-07-19 17:20:00,9200 MIRA MESA BOULEVARD
15473,2018-07-19 17:44:00,8700 KEARNY VILLA ROAD
15474,2018-07-19 17:49:00,0 CAM DEL SUR  
15475,2018-07-19 20:18:00,2500 KETTNER BOULEVARD
15476,2018-07-19 22:33:00,100 HARBOR DRIVE
15477,2018-07-20 00:01:00,2000 CYPRESS AVENUE
15478,2018-07-20 00:01:00,4100 OREGON STREET
15479,2018-07-20 02:35:00,4000 PALM AVENUE
15480,2018-07-20 04:59:00,3700 SIPES LANE
15481,2018-07-20 05:40:00,300 07TH AVENUE
15482,2018-07-20 07:20:00,3300 KETTNER BOULEVARD
15483,2018-07-20 07:32:00,800 TURQUOISE STREET
15484,2018-07-20 08:22:00,4800 LOGAN AVENUE
15485,2018-07-20 08:23:00,3700 MISSION BOULEVARD
15486,2018-07-20 08:30:00,2700 ALTADENA AVENUE
15487,2018-07-20 08:53:00,4100 UNIVERSITY AVENUE
15488,2018-07-20 10:28:00,3800 GRANADA AVENUE
15489,2018-07-20 10:50:00,3300 ADAMS AVENUE
15490,2018-07-20 11:11:00,4500 LA JOLLA VILLAGE DRIVE
15491,2018-07-20 11:27:00,4400 OLNEY STREET
15492,2018-07-20 11:30:00,8400 MENKAR ROAD
15493,2018-07-20 12:13:00,4000 EL CAJON BOULEVARD
15494,2018-07-20 14:00:00,2900 UNIVERSITY AVENUE
15495,2018-07-20 14:05:00,6500 MIRAMAR ROAD
15496,2018-07-20 14:13:00,2900 KORINK AVENUE
15497,2018-07-20 14:15:00,1600 PALM AVENUE
15498,2018-07-20 14:30:00,3100 IRIS AVENUE
15499,2018-07-20 15:10:00,500 HOTEL SOUTH CIRCLE
15500,2018-07-20 15:37:00,600 11TH AVENUE
15501,2018-07-20 16:22:00,9400 CARMEL MTN ROAD
15502,2018-07-20 16:30:00,1000 WEST MISSION BAY DRIVE
15503,2018-07-20 16:42:00,2800 EL CAJON BOULEVARD
15504,2018-07-20 17:11:00,5200 BALBOA AVENUE
15505,2018-07-20 17:14:00,0 AVNDA DE PORTUGAL  
15506,2018-07-20 17:21:00,1000 SUTTER STREET
15507,2018-07-20 17:36:00,600 PAN AMERICAN ROAD
15508,2018-07-20 18:00:00,500 36TH STREET
15509,2018-07-20 18:00:00,800 SAN YSIDRO BOULEVARD
15510,2018-07-20 18:45:00,3600 FAIRMOUNT AVENUE
15511,2018-07-20 19:18:00,3900 09TH AVENUE
15512,2018-07-20 20:23:00,300 EUCLID AVENUE
15513,2018-07-20 20:55:00,8100 PRESTWICK DRIVE
15514,2018-07-20 20:59:00,3600 EL CAJON BOULEVARD
15515,2018-07-20 21:06:00,2500 CARMEL VALLEY ROAD
15516,2018-07-20 21:59:00,3200 WING STREET
15517,2018-07-20 22:15:00,6200 ALVARADO ROAD
15518,2018-07-20 23:00:00,4800 LONG BRANCH AVENUE
15519,2018-07-20 23:28:00,100 14TH STREET
15520,2018-07-21 00:00:00,3000 BROADWAY  
15521,2018-07-21 00:30:00,13400 SAWTOOTH ROAD
15522,2018-07-21 01:55:00,2800 SUNSET CLIFFS BOULEVARD
15523,2018-07-21 02:02:00,4100 GENESEE AVENUE
15524,2018-07-21 05:07:00,4200 UNIVERSITY AVENUE
15525,2018-07-21 06:12:00,1000 FIESTA ISLAND ROAD
15526,2018-07-21 09:00:00,1100 03RD AVENUE
15527,2018-07-21 09:45:00,4400 KENDALL STREET
15528,2018-07-21 10:15:00,800 DESTY STREET
